Hit Ratio,NDCG
0.5466887417218543,0.3087174171000528
0.5945364238410596,0.33966682580664986
0.6231788079470199,0.3560600386684602
0.633112582781457,0.36427239889253427
0.6400662251655629,0.3672759505416307
0.6466887417218543,0.37348609466807287
0.6496688741721854,0.37492851181190534
0.6473509933774835,0.3749156346138236
0.653476821192053,0.3803540641175512
0.6554635761589404,0.38201994208166296
0.6619205298013245,0.3882118083355408
0.6645695364238411,0.388572719023997
0.6673841059602649,0.38931430365962594
0.6713576158940397,0.3924217434611857
0.6738410596026491,0.39500790086681203
0.6741721854304635,0.3951948987675991
0.675,0.39694724497446693
0.6677152317880795,0.3975181981716038
0.6754966887417219,0.39785328309975126
0.6741721854304635,0.3976209811694795
0.6776490066225166,0.39936410784892523
0.6740066225165563,0.3976185851751245
0.6758278145695364,0.3986955306519752
0.6771523178807947,0.4007765589599768
0.6816225165562914,0.4036232337185516
0.675,0.40054072524777645
0.6754966887417219,0.4016467276834258
0.6793046357615894,0.40101559128942643
0.6806291390728477,0.4030948390809386
0.6834437086092715,0.40509943667189174
0.6764900662251656,0.4029093206750913
0.6799668874172186,0.4046310965839487
0.679635761589404,0.40374635942147197
0.6816225165562914,0.40355049853992125
0.6836092715231789,0.406181156477841
0.6771523178807947,0.4018462973487563
0.6842715231788079,0.4064715218534508
0.6788079470198676,0.4028217076274239
0.6836092715231789,0.4028612693346245
0.6827814569536423,0.40564508480890815
0.6817880794701987,0.4050579754665662
0.6811258278145695,0.4049148909992202
0.6824503311258279,0.40575484958789726
0.6824503311258279,0.4077689511249531
0.6819536423841059,0.40684573399287577
0.6885761589403974,0.4086574551976223
0.6846026490066225,0.4066556321168231
0.6894039735099338,0.4092916994667895
0.6867549668874172,0.40816230127229225
0.6885761589403974,0.411205956679284
0.6864238410596026,0.40837576048886154
0.6834437086092715,0.40757353520083633
0.6862582781456954,0.40998651755929083
0.6892384105960265,0.4107976756792097
0.6875827814569536,0.40768034595814967
0.6867549668874172,0.407466835690347
0.6859271523178808,0.4085954924898115
0.6844370860927153,0.40922407195651195
0.6859271523178808,0.40993140349292234
0.6903973509933775,0.4119787439441694
0.6887417218543046,0.410802796246201
0.687748344370861,0.40993945297803003
0.6879139072847682,0.41148785966957346
0.686092715231788,0.40999109931081706
0.6854304635761589,0.4100301085125732
0.6849337748344371,0.4098110619406543
0.6855960264900662,0.4093861699084235
0.6847682119205298,0.41159034784807197
0.6846026490066225,0.4110287191217246
0.68841059602649,0.41131958727131135
0.6890728476821192,0.41256407885637425
0.6885761589403974,0.41073722278775276
0.6862582781456954,0.41059897812276497
0.6867549668874172,0.4123361070219672
0.6879139072847682,0.4117404124693794
0.687251655629139,0.41097406863430275
0.6894039735099338,0.4118611922320257
0.6932119205298013,0.4137858902118924
0.6923841059602649,0.4133261685583634
0.687251655629139,0.41180030145801694
0.6890728476821192,0.4102510090347709
0.6870860927152318,0.4108260977377957
0.6867549668874172,0.41170831595774054
0.6869205298013245,0.41250172005787134
0.687251655629139,0.41217749483823857
0.6852649006622517,0.4099181788429911
0.6854304635761589,0.40936556880134045
0.6874172185430464,0.41136643695682173
0.6918874172185431,0.4121564331070777
0.6892384105960265,0.4145244002036092
0.686092715231788,0.4123067616702255
0.6842715231788079,0.4116544067638295
0.6892384105960265,0.41299486308674255
0.6842715231788079,0.40992123763691873
0.6855960264900662,0.4106792921834976
0.6862582781456954,0.4110580730941166
0.6899006622516556,0.41242034693761503
0.687251655629139,0.4121518093937452
0.6902317880794702,0.413927050593938
0.6890728476821192,0.41362363583638373
