Hit Ratio,NDCG
0.4650662251655629,0.258881468496235
0.5198675496688742,0.29080994093080464
0.5548013245033112,0.3096442094247821
0.5644039735099338,0.31632286803601645
0.5798013245033112,0.3258043701741839
0.6006622516556291,0.3405728382800781
0.6170529801324504,0.3514875866058659
0.6198675496688741,0.3524447241647364
0.6243377483443708,0.35621305993914126
0.6317880794701987,0.3601110922784314
0.6355960264900662,0.36317988655439104
0.6384105960264901,0.36547334617850147
0.6357615894039735,0.3642116502047365
0.6399006622516556,0.365854854957975
0.6385761589403973,0.3646994004630088
0.6352649006622516,0.36541452739259767
0.6375827814569537,0.365037194742168
0.6403973509933775,0.3670329828144
0.6433774834437086,0.36667725950213986
0.6410596026490066,0.36738233305605894
0.6412251655629139,0.36886689938820105
0.6412251655629139,0.36605653689436257
0.6375827814569537,0.36699497509105894
0.6408940397350993,0.3682958721346911
0.6389072847682119,0.3680827440397011
0.6374172185430463,0.36721293510146374
0.6347682119205298,0.36620793761398307
0.6365894039735099,0.36685934119576935
0.6397350993377483,0.36756566958538617
0.6408940397350993,0.36839794561159217
0.6362582781456954,0.36575229205852966
0.6395695364238411,0.3687873729330863
0.6380794701986755,0.3668298714117689
0.6420529801324504,0.3673702658815449
0.6400662251655629,0.3674846541798183
0.6387417218543047,0.368335408367623
0.6387417218543047,0.36978014789908076
0.6367549668874172,0.3660256490505031
0.6382450331125827,0.3671029070095572
0.6413907284768212,0.36814630593534176
0.6392384105960265,0.3673879789150396
0.6374172185430463,0.3664883930790079
0.640728476821192,0.36887040617382466
0.6417218543046358,0.36780082983750134
0.6408940397350993,0.36901907442648535
0.6384105960264901,0.3678217876645642
0.643046357615894,0.3689146738119323
0.6387417218543047,0.3685227595805267
0.6400662251655629,0.36782144867022887
0.6399006622516556,0.36785285458206246
0.6417218543046358,0.3679841888577413
0.6384105960264901,0.36676320430041404
0.6395695364238411,0.36813705615907666
0.6428807947019868,0.36799745980631104
0.6412251655629139,0.3664905838031016
0.6365894039735099,0.3676506870616565
0.6379139072847683,0.3680160812667603
0.6360927152317881,0.3674457646800555
0.6395695364238411,0.3673843334825545
0.6387417218543047,0.36590497273979
0.6380794701986755,0.3679703141413318
0.6412251655629139,0.3680756523548828
0.6403973509933775,0.36790196078164905
0.6370860927152318,0.36748109564382964
0.6355960264900662,0.3661054205810446
0.6397350993377483,0.3684291016649226
0.6375827814569537,0.3677898498977805
0.6367549668874172,0.36687123974240365
0.6417218543046358,0.3706868711347599
0.6387417218543047,0.3686396510808951
0.6387417218543047,0.36977452752427253
0.6410596026490066,0.3693021646313879
0.6415562913907285,0.3697505693341542
0.6402317880794702,0.36825510507150894
0.6394039735099337,0.36789730949983157
0.6384105960264901,0.36685927640220545
0.6408940397350993,0.36760674194557463
0.6420529801324504,0.36977427466917717
0.641887417218543,0.37064405394220645
0.6420529801324504,0.36993857519688494
0.640728476821192,0.3687470164543787
0.6380794701986755,0.36782415963164744
0.6392384105960265,0.367367652686866
0.6387417218543047,0.3673910008436874
0.6379139072847683,0.36730098292543806
0.6420529801324504,0.36870295345168036
0.6375827814569537,0.3672181659815208
0.6408940397350993,0.36771159960867744
0.6367549668874172,0.36800067050773144
0.6392384105960265,0.36860730330315145
0.640728476821192,0.3686419430885803
0.6394039735099337,0.36826962505883243
0.6362582781456954,0.3678387105155081
0.6400662251655629,0.3680603408326848
0.6399006622516556,0.3683495311403944
0.6384105960264901,0.36812687854046033
0.6384105960264901,0.3664415026409364
0.6389072847682119,0.3662395616429462
0.6359271523178808,0.36737523556243223
0.6369205298013245,0.3684934048201167
