Hit Ratio,NDCG
0.43973509933774835,0.2466133579237773
0.45347682119205296,0.2515519412058613
0.5226821192052981,0.29111272361051244
0.5644039735099338,0.31695203122120524
0.5879139072847682,0.3294430893647974
0.6033112582781457,0.3430684497188397
0.6152317880794702,0.351761309993351
0.6140728476821192,0.35259135703113376
0.6220198675496689,0.3594196518600116
0.627317880794702,0.36186427742677807
0.6286423841059603,0.3631573301801127
0.6344370860927152,0.367961211302761
0.6341059602649006,0.3685756747131223
0.6311258278145695,0.36678515041731186
0.635430463576159,0.36930884453983864
0.6336092715231788,0.3721403687863618
0.6397350993377483,0.37485227752823314
0.6304635761589404,0.3719712017561422
0.6382450331125827,0.3764867150186259
0.6420529801324504,0.37916296252236215
0.6394039735099337,0.3774395364510533
0.6483443708609271,0.3790759176700771
0.6463576158940397,0.37674114531287867
0.6425496688741722,0.3758331111282906
0.6448675496688742,0.37904921714489453
0.6450331125827815,0.37860721940938713
0.6448675496688742,0.37782199567269226
0.6471854304635761,0.37888948525269167
0.6468543046357615,0.37945989682445036
0.6485099337748345,0.3793975238738892
0.648841059602649,0.3801018578634022
0.645364238410596,0.3778693048665671
0.645364238410596,0.3792741925333612
0.6493377483443709,0.37955611497358765
0.6513245033112582,0.3811577083041649
0.6509933774834437,0.38252792658512197
0.6521523178807948,0.38272745360229
0.644205298013245,0.378946239615499
0.6503311258278146,0.38238508129363796
0.6490066225165563,0.3825822693889957
0.6493377483443709,0.3829877779280655
0.6544701986754967,0.3853623702409209
0.6450331125827815,0.37994015797831987
0.6493377483443709,0.3840139202553064
0.6524834437086092,0.3860197822891729
0.6514900662251656,0.38496809633351503
0.6496688741721854,0.3823209818519124
0.6463576158940397,0.3813245779128723
0.653476821192053,0.38489495511449223
0.6561258278145695,0.3867432232472043
0.6552980132450331,0.38568687026454457
0.65,0.38363184972189884
0.6501655629139073,0.38469753480948754
0.6548013245033113,0.38588356819899744
0.6543046357615894,0.3855350916930825
0.6478476821192053,0.38288332378118084
0.6513245033112582,0.38471596493784244
0.6503311258278146,0.3832166395658554
0.651158940397351,0.3842510912162272
0.6528145695364238,0.38603230678775863
0.6516556291390728,0.3830306919540626
0.6533112582781457,0.38419469954520047
0.6569536423841059,0.383599815049056
0.652317880794702,0.3828855284634608
0.6504966887417218,0.3842748410377459
0.653476821192053,0.3856519987737992
0.652317880794702,0.38339208819732173
0.6521523178807948,0.3839680788417637
0.6552980132450331,0.3848812162930041
0.6556291390728477,0.3860914509698377
0.651158940397351,0.38673146199248953
0.6551324503311259,0.38555363842678486
0.6518211920529802,0.38451017207992594
0.6552980132450331,0.3839625347099042
0.6516556291390728,0.385083091281672
0.652317880794702,0.3855757000401806
0.6577814569536424,0.3856285483097988
0.6571192052980133,0.38797622412720184
0.653476821192053,0.3838919647233412
0.654635761589404,0.3830947314330646
0.6564569536423841,0.38473667497555314
0.6561258278145695,0.384884151906023
0.6538079470198676,0.3859555346265699
0.6569536423841059,0.3854530015833782
0.6557947019867549,0.38646180467823055
0.6557947019867549,0.3843875041663382
0.660430463576159,0.3863493763990867
0.6556291390728477,0.385529192003565
0.6591059602649006,0.3865799002879734
0.6577814569536424,0.38653405590563367
0.6596026490066225,0.38632227811305775
0.659933774834437,0.3854109383563123
0.6566225165562913,0.3861958031694653
0.6531456953642384,0.3854310384288136
0.6543046357615894,0.38472035809493355
0.6509933774834437,0.38449168543897566
0.660430463576159,0.38786373919094425
0.6538079470198676,0.3859963752977576
0.6541390728476821,0.3864751563394067
0.6538079470198676,0.3853478400298424
