Hit Ratio,NDCG
0.44900662251655626,0.24721090393652315
0.47980132450331126,0.2608943212345469
0.5241721854304636,0.28979474424787216
0.5617549668874172,0.31405085577066455
0.5794701986754967,0.326840804083696
0.5978476821192052,0.33774579048265
0.6096026490066225,0.3442462550876802
0.6140728476821192,0.3496247172898539
0.6117549668874173,0.3517876000158097
0.6193708609271523,0.35706084931521886
