Hit Ratio,NDCG
0.44420529801324504,0.24200548400046443
0.48758278145695366,0.2673879972124144
0.5256622516556292,0.29312382064814396
0.552317880794702,0.3069848592746156
0.5809602649006622,0.3268925649110106
0.5975165562913908,0.33775171571818435
0.6031456953642385,0.3426369273120212
0.6100993377483444,0.3484727890651609
0.6120860927152317,0.35021936845410134
0.6185430463576159,0.35845802971547697
0.6264900662251656,0.3614281388918947
0.6231788079470199,0.35740416483489773
0.6293046357615895,0.3633016396275252
0.6329470198675496,0.36782381636314676
0.6413907284768212,0.3697675840174832
0.6380794701986755,0.36912013064663673
0.6438741721854304,0.37365153673148455
0.6432119205298014,0.37352405271716466
0.6473509933774835,0.3771639270402069
0.6420529801324504,0.37555796280616566
0.651158940397351,0.3793760068690746
0.6478476821192053,0.3783140188881598
0.6504966887417218,0.37836277890432546
0.6531456953642384,0.38134453341715635
0.6539735099337748,0.38279696118192874
0.6495033112582781,0.37824983027889136
0.6528145695364238,0.3801771112437436
0.6539735099337748,0.3833828352616694
0.6491721854304636,0.3777381216198608
0.6480132450331125,0.38045575978900803
0.652317880794702,0.3809528688340244
0.6524834437086092,0.3809549519086673
0.6506622516556292,0.38054267866810476
0.6503311258278146,0.37764773196162604
0.6528145695364238,0.38186492067038513
0.6544701986754967,0.3843030496079352
0.6556291390728477,0.38269289587804695
0.6551324503311259,0.38178355385570184
0.6528145695364238,0.38321421402818084
0.6571192052980133,0.38385841401188375
0.6538079470198676,0.38228680597735865
0.6503311258278146,0.3827130782182444
0.6561258278145695,0.3828763085451229
0.6549668874172185,0.3835692401922113
0.6513245033112582,0.38436457879941943
0.6533112582781457,0.38512296294844606
0.652317880794702,0.38360986572147376
0.6536423841059603,0.3818558158186003
0.6539735099337748,0.3841847327383015
0.6572847682119205,0.3844705423849198
0.6533112582781457,0.38541195550160634
0.652317880794702,0.38445816556601714
0.6538079470198676,0.3838680695370209
0.654635761589404,0.38581870368085935
0.6524834437086092,0.38388735310023375
0.651158940397351,0.3850142587979622
0.6562913907284769,0.38501799762487915
0.6519867549668874,0.3838995928504621
0.6538079470198676,0.3848250844459333
0.6539735099337748,0.3852055638518265
0.6526490066225166,0.3841274563129943
0.6539735099337748,0.38528011115442257
0.6508278145695364,0.38151855296466397
0.6493377483443709,0.38427046881930665
0.6526490066225166,0.38483424691358326
0.6528145695364238,0.38346929710291033
0.6495033112582781,0.38425123637313374
0.6519867549668874,0.38537919935946713
0.6514900662251656,0.3847919022962949
0.6514900662251656,0.38222120169413837
0.6491721854304636,0.38254838232161403
0.6513245033112582,0.38367079210324384
0.6504966887417218,0.38401558833493465
0.6445364238410596,0.38028328998526884
0.6513245033112582,0.38233088182452024
0.6526490066225166,0.3844929111027174
0.6483443708609271,0.38273521320102283
0.6516556291390728,0.38365959450977244
0.6548013245033113,0.3853073230433798
0.6572847682119205,0.38606314066394287
0.6480132450331125,0.38173754738586785
0.6548013245033113,0.38567376948931
0.6536423841059603,0.3840941045989904
0.6528145695364238,0.38433957580144995
0.6503311258278146,0.38317120845939034
0.6577814569536424,0.3859661484714017
0.651158940397351,0.38187551727498253
0.6562913907284769,0.38469573014477465
0.6538079470198676,0.381932389943202
0.65,0.3829692804510247
0.6539735099337748,0.3827970770128628
0.6495033112582781,0.3824610708251057
0.6533112582781457,0.3833130453887972
0.651158940397351,0.3834279794099429
0.6521523178807948,0.38303431442981134
0.651158940397351,0.38283960373877735
0.6557947019867549,0.38597882294713964
0.6559602649006623,0.38487529399114023
0.6549668874172185,0.3839497584415207
0.6582781456953642,0.38738270293084703
