Hit Ratio,NDCG
0.5400662251655629,0.3032032815247518
0.5923841059602649,0.33652447762451665
0.6158940397350994,0.35504721647978715
0.634271523178808,0.36636124629290057
0.6455298013245033,0.3742083506816224
0.6473509933774835,0.3774682657308273
0.6519867549668874,0.37783459182035306
0.6574503311258278,0.3837140277252184
0.6552980132450331,0.3847371290472891
0.6630794701986755,0.38729201797694596
0.6665562913907285,0.3900182974804074
0.6685430463576159,0.3919163737608992
0.6637417218543047,0.3895385986976876
0.6764900662251656,0.39512425536404533
0.676158940397351,0.39484627929460453
0.6763245033112583,0.3978291933839803
0.6771523178807947,0.3989848601883225
0.675,0.39927835415639173
0.6783112582781456,0.4016254663299027
0.6806291390728477,0.4023127207599129
0.6754966887417219,0.3997213218359459
0.6817880794701987,0.4007219629278379
0.6758278145695364,0.4021959927026219
0.677317880794702,0.4026803170908244
0.6850993377483444,0.40451000566048023
0.678476821192053,0.40116831028988986
0.6826158940397351,0.40526154544768045
0.6844370860927153,0.4047035411963074
0.6824503311258279,0.40474829135419965
0.6811258278145695,0.40363020287502044
0.6836092715231789,0.4071518752286413
0.6821192052980133,0.40356567096194457
0.678476821192053,0.40479910724321805
0.6798013245033112,0.40357069149471564
0.6834437086092715,0.4095369191239295
0.6829470198675497,0.4075357481941111
0.6789735099337748,0.4077771556685637
0.6837748344370861,0.40931901715502245
0.6859271523178808,0.40933943864666295
0.6837748344370861,0.4088360830070375
0.6811258278145695,0.4092022462935026
0.6824503311258279,0.4091789733500089
0.6839403973509933,0.4105156715092924
0.6802980132450331,0.4103419407978377
0.6844370860927153,0.41086548169929266
0.6802980132450331,0.4084035468211793
0.6864238410596026,0.4113019460630848
0.6864238410596026,0.40983233506270156
0.6811258278145695,0.4078933234919779
0.6850993377483444,0.412325208977112
0.6846026490066225,0.41072801696072103
0.6839403973509933,0.409679418074582
0.6812913907284768,0.40971395490742796
0.6824503311258279,0.40907349515969516
0.6821192052980133,0.40917185559116515
0.6821192052980133,0.40945644476150816
0.687251655629139,0.4117476266728345
0.6836092715231789,0.4108556635285815
0.6837748344370861,0.41044455294320703
0.6887417218543046,0.4116329845346273
0.6846026490066225,0.4098050425948346
0.6849337748344371,0.41016844536895697
0.6905629139072847,0.41358692480502113
0.6897350993377483,0.4131694265606168
0.6870860927152318,0.413870312991797
0.6836092715231789,0.4105136140210063
0.6870860927152318,0.41136139898989754
0.6882450331125828,0.4137339756445184
0.6874172185430464,0.41088327333188845
0.6854304635761589,0.41238628050177695
0.6822847682119205,0.41213062387637894
0.6854304635761589,0.415251995661465
0.6864238410596026,0.4128810112225811
0.68658940397351,0.4130258835196985
0.6844370860927153,0.4124591852180492
0.6859271523178808,0.4125529405273766
0.686092715231788,0.41445267639590205
0.6895695364238411,0.4139717265406984
0.6857615894039735,0.41205641822081035
0.6846026490066225,0.41136186350909376
0.6880794701986755,0.41438676008039205
0.6867549668874172,0.41400615226032655
0.687251655629139,0.41462068149925224
0.6903973509933775,0.41502234094699975
0.6869205298013245,0.4142392816162022
0.6831125827814569,0.41165608541301285
0.6842715231788079,0.4124619690180806
0.6887417218543046,0.4154979055967777
0.6869205298013245,0.4141360093018175
0.686092715231788,0.4135556402774829
0.6829470198675497,0.41197493054271944
0.6824503311258279,0.41287121796168313
0.6831125827814569,0.410111094201422
0.6842715231788079,0.4132889269165707
0.6819536423841059,0.4125073200367188
0.6841059602649007,0.41068839782401617
0.6809602649006623,0.41161642503276014
0.6846026490066225,0.41115688950466084
0.6862582781456954,0.41311366978839276
0.6879139072847682,0.41190943650629036
