HR,NDCG
0.44486754966887415,0.24705456840841933
0.4513245033112583,0.2503730224794617
0.44867549668874174,0.24996257756341228
0.44917218543046356,0.2513458928435572
0.44834437086092715,0.24988763312321094
0.45182119205298016,0.25006304960201287
0.45248344370860927,0.25109505814472083
0.4498344370860927,0.25064559416048277
0.4513245033112583,0.2511297354243579
0.4521523178807947,0.251122471811812
0.45314569536423843,0.2527202058786216
0.4521523178807947,0.2526811321793108
0.4514900662251656,0.2511685116159344
0.4501655629139073,0.2511873350271117
0.4543046357615894,0.2512827840132195
0.45165562913907287,0.25144203949150584
0.4521523178807947,0.2518526688958652
0.45281456953642385,0.25359300318217187
0.4509933774834437,0.25176630413983475
0.45264900662251656,0.2514449400567672
0.45298013245033114,0.2524839591686736
0.4513245033112583,0.2516766603086815
0.45182119205298016,0.25136685918389173
0.45397350993377483,0.2525138034685504
0.45248344370860927,0.25119288662355216
0.45314569536423843,0.25283247531934383
0.45380794701986754,0.252286662914769
0.45314569536423843,0.25304099246534145
0.4514900662251656,0.25146006922064684
0.45298013245033114,0.2505604498682275
0.4503311258278146,0.25178940771828806
0.4509933774834437,0.251878818533741
0.45347682119205296,0.25233315432531356
0.4519867549668874,0.25092398524056686
0.4514900662251656,0.25211735382616496
0.45331125827814567,0.2517902513847958
0.451158940397351,0.25075899786790323
0.45281456953642385,0.2509587306873719
0.45397350993377483,0.2515432587126608
0.45264900662251656,0.2521957523398159
0.451158940397351,0.2516041652935271
0.45281456953642385,0.25120104931186055
0.4521523178807947,0.252019065714719
0.45049668874172183,0.2510272147146156
0.45347682119205296,0.25201273967357235
0.45182119205298016,0.2516899641102358
0.45314569536423843,0.252507964269656
0.45331125827814567,0.2525652494692801
0.45380794701986754,0.25216006734177354
0.45397350993377483,0.25249781381904984
0.45165562913907287,0.2516618710968214
0.45182119205298016,0.2506570594258452
0.4514900662251656,0.2511604686588387
0.4519867549668874,0.2509918628483226
0.45264900662251656,0.25147901483187574
0.45165562913907287,0.2504386776924944
0.4514900662251656,0.25140532902351825
0.4521523178807947,0.251076923799118
0.45165562913907287,0.2524706749109626
0.4519867549668874,0.25156549632686376
0.45165562913907287,0.2519770313632534
0.45314569536423843,0.2511521799614418
0.45314569536423843,0.25179436376414055
0.4521523178807947,0.25133117956480666
0.4519867549668874,0.2517358128339464
0.45264900662251656,0.2523335547700795
0.45248344370860927,0.25131940012979626
0.4509933774834437,0.25143024077931475
0.4503311258278146,0.25101765775747586
0.452317880794702,0.2517331228391234
0.45281456953642385,0.2522340204468117
0.4514900662251656,0.24983072354526192
0.45314569536423843,0.2518571527384349
0.4521523178807947,0.2525300548668798
0.4541390728476821,0.25337743836674376
0.45165562913907287,0.2513829757249557
0.4521523178807947,0.2505305444098092
0.45248344370860927,0.2522596233271997
0.45380794701986754,0.2523952439999861
0.4521523178807947,0.2514309034833018
0.45165562913907287,0.25150241695086367
0.4508278145695364,0.25123618677688386
0.4519867549668874,0.25264579861535413
0.45347682119205296,0.2526627264584858
0.452317880794702,0.2520012774591921
0.4509933774834437,0.2514434218517156
0.45364238410596025,0.25158626640847426
0.4501655629139073,0.25053678905461374
0.4519867549668874,0.25170485093922884
0.45165562913907287,0.2522993718259557
0.4506622516556291,0.2509275576395931
0.4514900662251656,0.2519296257480223
0.45298013245033114,0.2519537730841125
0.4521523178807947,0.2525404470298842
0.45049668874172183,0.2514626805409701
0.4519867549668874,0.25170783018323273
0.4519867549668874,0.2517005012153442
0.4514900662251656,0.2517452117810015
0.45298013245033114,0.25182596659922046
0.4508278145695364,0.2510689960612996
