Hit Ratio,NDCG
0.4519867549668874,0.24887111140356524
0.4682119205298013,0.2580100271126668
0.508112582781457,0.2814317942405583
0.5490066225165563,0.30117462568824416
0.5748344370860927,0.3184754747471679
0.581953642384106,0.3249043802380262
0.5951986754966887,0.3316985685838438
0.6033112582781457,0.33951000801020986
0.6018211920529801,0.3394116275850693
0.6115894039735099,0.3465478145956333
0.6124172185430463,0.3476771526543433
0.6149006622516556,0.349625169325433
0.6170529801324504,0.35154876985071287
0.6225165562913907,0.3557600254737095
0.6201986754966887,0.3549604884291894
0.6263245033112583,0.359048366716371
0.6185430463576159,0.3512609417876062
0.6206953642384105,0.3557945944305078
0.6274834437086093,0.36150435680794557
0.6271523178807947,0.3598384969213084
0.6299668874172185,0.36069894901726296
0.626158940397351,0.36216264180664653
0.6314569536423841,0.3623778531350855
0.6294701986754967,0.36250358891960877
0.6289735099337749,0.36380132211956934
0.6307947019867549,0.3650159708078897
0.6326158940397351,0.36647000707907984
0.6322847682119205,0.36618474149027713
0.633774834437086,0.3695655128613776
0.6327814569536424,0.36735608487697347
