Hit Ratio,NDCG
0.44884105960264903,0.2495542185223556
0.4456953642384106,0.24891472046693525
0.4774834437086093,0.26652532127560147
0.4996688741721854,0.27673337720228003
0.5197019867549669,0.2894659180350948
0.5324503311258278,0.2945241836381289
0.5407284768211921,0.3010140597801511
0.5486754966887417,0.30706563138257253
0.5543046357615894,0.3110823214447411
0.5612582781456954,0.314989994565697
0.5660596026490067,0.3157614590868321
0.5708609271523178,0.31901510895250884
0.5798013245033112,0.32577404737456267
0.5854304635761589,0.3284536931487633
0.5841059602649007,0.3289669452944428
0.5812913907284768,0.32987336589692856
0.5869205298013245,0.3322150594346339
0.5928807947019867,0.33697182582679447
0.5854304635761589,0.33275321044436434
0.5955298013245033,0.3372350275345638
0.5915562913907285,0.3380035710968951
0.590066225165563,0.33729069653687627
0.5938741721854305,0.33814061726957945
0.5970198675496688,0.34053097702138063
0.597682119205298,0.340019206318535
0.5951986754966887,0.3384539593595198
0.5960264900662252,0.3415582656292434
0.5975165562913908,0.34180962624947164
0.5925496688741722,0.3388581957653297
0.5996688741721854,0.3411528194414512
