Hit Ratio,NDCG
0.45165562913907287,0.24679619675743972
0.4857615894039735,0.26486558783791814
0.5129139072847683,0.28059902268900144
0.5496688741721855,0.3032554798549044
0.5673841059602649,0.3174796809458061
0.5846026490066225,0.3262914182791536
0.5937086092715231,0.3375428734978308
0.605794701986755,0.3420121207987121
0.6109271523178808,0.3470233308411108
0.6158940397350994,0.35287236309723297
0.6256622516556292,0.35780410887232056
0.6309602649006623,0.3608226257684571
0.6299668874172185,0.3621059129076551
0.6307947019867549,0.36399908266943615
0.6334437086092716,0.36373485496774477
0.635430463576159,0.3674666838628532
0.6364238410596027,0.36748974960809594
0.6360927152317881,0.3685250466503227
0.634271523178808,0.36834925874368285
0.6385761589403973,0.3685173027152201
0.641887417218543,0.3706624264608616
0.6413907284768212,0.3723615605463271
0.6435430463576159,0.37197026866875116
0.6423841059602649,0.37075276072793695
0.6463576158940397,0.37527246850033485
0.6427152317880794,0.37237584265308066
0.6422185430463576,0.3716488299524236
0.6427152317880794,0.3719054102403337
0.6445364238410596,0.37477662920698174
0.6402317880794702,0.3719291192839001
