Epoch,Hit Ratio,NDCG
0,0.4456953642384106,0.2479580979787132
1,0.4521523178807947,0.24830501841236413
2,0.45314569536423843,0.24990576306516432
3,0.4506622516556291,0.25286017641163633
4,0.452317880794702,0.25110019326927185
5,0.45248344370860927,0.25138648028029115
6,0.452317880794702,0.25178031798268574
7,0.45,0.2515122253149401
8,0.44933774834437085,0.24971895509109265
9,0.44884105960264903,0.250960538569973
10,0.44933774834437085,0.2508071078344486
11,0.4521523178807947,0.25203968900091367
12,0.45049668874172183,0.2505427869281499
13,0.4508278145695364,0.25237041108286346
14,0.4506622516556291,0.2495132462222537
15,0.4541390728476821,0.25129568591487134
16,0.4514900662251656,0.25230083585898017
17,0.4519867549668874,0.25176544794226646
18,0.4519867549668874,0.25076079930231393
19,0.452317880794702,0.25158509372620014
20,0.45331125827814567,0.2524575147703687
21,0.4519867549668874,0.25244841521489575
22,0.45281456953642385,0.2515791574547226
23,0.45165562913907287,0.2522576610661994
24,0.45182119205298016,0.2516927087200596
25,0.45182119205298016,0.25205210527336197
26,0.45281456953642385,0.25253652947835653
27,0.45182119205298016,0.2520293383999078
28,0.4509933774834437,0.2510484163235033
29,0.4506622516556291,0.2506323796736929
30,0.4506622516556291,0.2515447745866745
31,0.45264900662251656,0.25221233503871576
32,0.45281456953642385,0.2516542364096802
33,0.4513245033112583,0.2508031654027202
34,0.45380794701986754,0.25177688932541187
35,0.4543046357615894,0.25165022506210505
36,0.4521523178807947,0.2517100936801837
37,0.4503311258278146,0.2502380082090898
38,0.4556291390728477,0.25187404502756705
39,0.45264900662251656,0.25109203219607956
40,0.451158940397351,0.2504739597490945
41,0.45331125827814567,0.2513878019501138
42,0.45182119205298016,0.252353080162549
43,0.4503311258278146,0.25111749275328404
44,0.45248344370860927,0.2523625815275778
45,0.45298013245033114,0.2516751784159054
46,0.454635761589404,0.2531974063671744
47,0.4521523178807947,0.2522287764653106
48,0.45182119205298016,0.252015963878725
49,0.45347682119205296,0.25183101912898614
50,0.45248344370860927,0.25174305273995373
51,0.4519867549668874,0.25085090652652925
52,0.45281456953642385,0.2516097204137549
53,0.45364238410596025,0.25167275668958267
54,0.45182119205298016,0.2512054537285133
55,0.4513245033112583,0.25046536529446883
56,0.45314569536423843,0.25134984644255676
57,0.4506622516556291,0.251201122434154
58,0.45049668874172183,0.2512719760380657
59,0.4503311258278146,0.2511564321909639
60,0.45264900662251656,0.25251915887867754
61,0.45380794701986754,0.2510837576916048
62,0.4508278145695364,0.25161221986329174
63,0.45264900662251656,0.2515148292513492
64,0.4508278145695364,0.25152961490149706
65,0.45165562913907287,0.2518793121745618
66,0.45314569536423843,0.2515085047462776
67,0.4509933774834437,0.2524613872795851
68,0.44917218543046356,0.25082777297883896
69,0.45182119205298016,0.25151665027107933
70,0.45248344370860927,0.25170294748551153
71,0.4513245033112583,0.25046602584261285
72,0.45248344370860927,0.25252767145924204
73,0.45165562913907287,0.252584963317158
74,0.4541390728476821,0.25346800024259997
75,0.4519867549668874,0.25201636623595924
76,0.45298013245033114,0.2517858930525059
77,0.45281456953642385,0.2526094037896124
78,0.45182119205298016,0.2521381193511847
79,0.45331125827814567,0.2518152665353775
80,0.4513245033112583,0.25201957174390355
81,0.4509933774834437,0.2513280898428143
82,0.4519867549668874,0.2525699456394733
83,0.45347682119205296,0.25261895593348965
84,0.4519867549668874,0.25147943718239196
85,0.4519867549668874,0.2521814907978073
86,0.45397350993377483,0.2519967774456648
87,0.45182119205298016,0.25069735992783326
88,0.4501655629139073,0.2512648835994865
89,0.45264900662251656,0.2528381609344684
90,0.4513245033112583,0.25176519781968554
91,0.45248344370860927,0.25261915756040904
92,0.45281456953642385,0.2524271448835108
93,0.45281456953642385,0.2527628671272942
94,0.4513245033112583,0.2510806307932686
95,0.452317880794702,0.25221328957234385
96,0.45397350993377483,0.2520541620257419
97,0.4549668874172185,0.2526899045347203
98,0.4544701986754967,0.25195954312575225
99,0.4513245033112583,0.2514447436748256
